incident_date,airport_id,operator_id,operator,aircraft,species,damage,cost_repairs,remains_collected,remains_sent,incident_month,incident_year,time_of_day,time,runway,height,speed,phase_of_flight,ingested,effect,effect_other,sky,precipitation,birds_seen,birds_struck,size,warned,remarks,number_injuries,number_fatalities,damage_level
2018-08-16,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,8,2018,,,27L,,,,FALSE,,,,,,1,Small,Unknown,"During morning inspection, the remains of a Killdeer were found on Rwy 27L, just west of Twy R11. No bird strikes were reported at the time; carcass found. DAY 723.",,,0
2018-08-23,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Coyote,N,,FALSE,FALSE,8,2018,Day,20:50,10,0,,Landing Roll,FALSE,None,,No Cloud,None,1,1,Large,Unknown,"Delta Flight #1102, MD-88, N984DL, landing Runway 10 reported striking a coyote between SG12 and SG14. Upon inspection of Rwy 10, a small juvenile coyote was observed north of the center line. No report of damage to the aircraft. ",,,1
2018-08-24,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,8,2018,,,,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Killdeer from RWY 8L just west of TWY B-3. There was no pilot report of a strike - carcass found. DAY 730.",,,0
2018-08-26,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,8,2018,,,9L,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Bat from RWY 9L just east of TWY Juliett.  There was no pilot report of a strike - carcass found. DAY 734. SPECIES IDENTIFIED AS MEXICAN FREE-TAILED BAT.",,,0
2018-08-26,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,8,2018,,,9L,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Bat from RWY 9L abeam TWY M-12. There was no pilot report of a strike - carcass found. DAY 742. SPECIES IDENTIFIED AS MEXICAN FREE-TAILED BAT.",,,0
2018-08-29,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Barn owl,,,TRUE,FALSE,8,2018,,,10,,,,FALSE,,,,,,1,Medium,Unknown,"ATL Operations removed the remains of one barn owl carcass (3 pieces) from RWY 10 during inspection. The carcass was found south of centerline, adjacent to the runway edge marking, east of the TWY SG6 exit. There were no reports of wildlife and no impact to aircraft operations; carcass found. NIGHT 31.",,,0
2018-08-30,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,8,2018,,,TWY E,,,,FALSE,,,,,,1,Small,Unknown,"During morning inspection, a mourning dove was found dead on Twy E north shoulder between Twy G and Twy E10. Unable to determine if it is related to a bird strike. No bird strikes were reported at the time; carcass found. DAY 752.",,,0
2018-09-28,KATL ,DLH,(DLH) LUFTHANSA,B-777-200,Swainson's thrush,,,TRUE,TRUE,9,2018,Night,23:30,27L,,,Approach,FALSE,None,,Some Cloud,None,,1,Small,Unknown,Lufthansa Maintenance notified Operations of a bird strike on Lufthansa flight 8174 inbound from Frankfurt. The crew reported to Maintenance that they hit a bird on FINAL approach for RWY 27L. Operations responded to Bay 4 and took a snarge sample from the forward fuselage on the first officer's side. ,,,0
2018-09-28,KATL ,DAL,(DAL) DELTA AIR LINES,A-321,Swainson's thrush,N,,TRUE,TRUE,9,2018,Night,22:50,,9000,,Descent,FALSE,None,,,,,1,Small,Unknown,"Delta line MTX reported a bird strike on flight DL2937 at gate T6. Upon inspection, snarge was recovered on the fuselage under the left windscreen. Pilots log recorded the strike at 9000 AGL but no specific geographical location. Flight was BOS>ATL with no reported effects of flight. No damage reported. ",,,1
2018-09-29,KATL ,SKV,(SKV) SKY REGIONAL AIRLINES,EMB-170,Unknown bird,N,,FALSE,FALSE,9,2018,Night,23:05,8L,50,,Approach,FALSE,None,,Some Cloud,Rain,,1,,Unknown,ASUME 1 STRUCK.,,,1
2018-09-26,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Common nighthawk,,,TRUE,FALSE,9,2018,,,,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the partial remains of a Common Nighthawk from TWY Dixie abeam Ramp 6 North. There was no pilot report of a strike - carcass found.",,,0
2018-09-28,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Sora,,,TRUE,FALSE,9,2018,,,,,,,FALSE,,,,,,1,Small,Yes,"While conducting a routine morning inspection, the carcass of a Sora (bird) was found along taxiway SC, just east of the center line before taxiway SJ2. No bird strike was reported, no impact to operations. ",,,0
2018-09-29,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Barn owl,,,TRUE,FALSE,9,2018,,,,,,,FALSE,,,,,,1,Large,Unknown,"Airport Operations observed an injured Barn Owl at the Station 24 ARFF access road just north of TWY A. The Barn Owl was captured by Operations and transported to a wildlife rehabilitation center in Lithonia, GA. No reports of a bird strike were reported to Operations prior to locating the owl- assumed bird strike. ",,,0
2018-09-29,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,9,2018,Day,08:42,,1500,,Approach,FALSE,None,,Some Cloud,None,,1,Small,Unknown,"Call from SWA Line Maint. that a Pilot reported hitting a small bird on approach to Rwy 27L at 1500( AGL) at approx. 6 miles out from KATL. SWA Flight #4791 N7733B. After thorough inspection of the aircraft by ATL Operations and SWA Line Maintenance, no evidence of a bird strike was found. Pilot filled out a 5200-7 about the incident. No damage. ",,,1
2018-09-11,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,9,2018,,,27R,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, ATL Operations removed the remains of a Mourning Dove from RWY 27R abeam TWY M-20. There was no pilot report of a strike - carcass found. DAY 720",,,0
2018-09-05,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird,N,,FALSE,FALSE,9,2018,Day,10:16,,0,140,Landing Roll,FALSE,None,,Some Cloud,None,,1,,Yes,"Bird Strike evidence discovered on Post-Flight.  Bird struck Right Stabilizer, half way out on the leading edge. FOUND AT KATL. DAY 1018. NUMBER OF BIRDS STRUCK NOT REPORTED.",,,1
2018-09-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Eastern red bat,,,TRUE,FALSE,9,2018,,,,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Eastern Red Bat from TWY November east of TWY Papa. There was no pilot report of a strike - carcass found. DAY 745",,,0
2018-09-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Eastern red bat,,,TRUE,FALSE,9,2018,,,,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Eastern Red Bat from TWY November at TWY Juliett. There was no pilot report of a strike - carcass found. DAY 800",,,0
2018-09-02,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Common nighthawk,,,TRUE,FALSE,9,2018,,,9R,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Common Nighthawk from RWY 9R just east of TWY Papa.  There were no pilot reports of a strike - carcass found. DAY 730",,,0
2018-09-06,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Chimney swift,,,TRUE,FALSE,9,2018,,,8R,,,,FALSE,,,,,,1,Small,Unknown,"During scheduled runway closure, Operations removed a dead chimney swift from the Rwy 8R centerline, abeam Rwy 26L PAPIs. No bird strikes were reported at the time; carcass found. DAY 1112",,,0
2018-09-17,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Lark sparrow,,,TRUE,TRUE,9,2018,,,27L,,,,FALSE,,,,,,1,Small,Unknown,During ASIF inspection of Center complex a bird carcass was found RWY 9R/27L. Carcass was found just West of TWY R3. Feathers were also found abeam R3- presumably same bird. No report of wildlife strike; carcass found. NIGHT 0049,,,0
2018-09-13,KATL ,DAL,(DAL) DELTA AIR LINES,A-320,Ruddy turnstone,N,,TRUE,TRUE,9,2018,Night,20:50,9L,,,Departure,TRUE,None,,Some Cloud,None,,1,Small,Yes,"Delta Air Lines Flight 2723, a A320 departed ATL off of RWY 9L at 2014 EDT and returned to the field at 2041 EDT for a strong smell in the cockpit. The aircraft returned to the airport and parked at Gate A29. During a maintenance walk around DAL observed remains from a bird in the #1 engine.  Snarge was collected for identification. As a precaution, Rwy 9L was inspected; no wildlife remains found. ***Follow up with Delta Safety- Flight crew reported unfamiliar smell shortly after takeoff. The odor, coming from the air conditioning, became stronger until the flight crew determined a precautionary landing was necessary. Line maintenance found evidence of bird strike in #1 engine; performed bird strike inspection, washed, and bore scoped engine. No damage found. Aircraft flew to LGA next morning.*** DIVERTED BACK TO ATL ~45 MI SE OF ATL",,,1
2018-09-12,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Acadian flycatcher,N,,TRUE,TRUE,9,2018,Night,22:49,8L,0,,Landing Roll,FALSE,None,,No Cloud,None,,2-10,Small,Yes,"Delta Maintenance reported a bird strike on aircraft N672DL, DAL2620. The aircraft had three potential impact points: The radome, engine, and right side of fuselage. However, Operations was only able to collect remains from one impact point. Aircraft landed Rwy 8L at ATL. Line maintenance informed Operations the flight crew stated they struck the bird(s) during landing roll. Audio playback had no indication from the flight crew of a wildlife strike. No damage reported.",,,1
2018-09-14,KATL ,DAL,(DAL) DELTA AIR LINES,B-717-200,Common nighthawk,N,,TRUE,TRUE,9,2018,Night,21:55,26R,2000,200,Approach,FALSE,None,,No Cloud,None,,1,Small,Yes,"Delta Maintenance advises of a bird strike on Delta Flight #1083 now parked at Gate D7. Upon arrival the crew stated that they struck the bird approx 6-miles out, at approx 2000', while on approach to Runway 26R.  They did not see the bird but heard the noise. Snarge was collected from above the FO window on the right side. No damage reported.",,,1
2018-09-15,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Yellow-billed cuckoo,,,TRUE,FALSE,9,2018,,,26L,,,,FALSE,,,,,,1,Small,Unknown,"Small bird carcass was found just south of RWY 26L edge marking at TWY E1. No report of bird strike from FAA ATCT or airlines; carcass found. Bird was completely intact, assumed bird strike. NIGHT 134",,,0
2018-09-15,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Seminole bat,,,TRUE,FALSE,9,2018,,,,,,,FALSE,,,,,,1,Small,Unknown,"During daily airfield inspection, observed and removed one bat from Taxiway November, north of centerline, between Twys N2 and Papa.  No bird strike was reported by ATCT or airline. Unknown aircraft, carcass found.  DAY 725",,,0
2018-09-15,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - small,N,,FALSE,FALSE,9,2018,Night,21:10,8L,25,147,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,"During final approach on runway 8L in ATL, bird struck captain's side windshield just as aircraft began flare. Airport Operations was notified of the strike by Delta Maintenance. However, remains were cleaned off of the aircraft before Operations could take snarge sample. No remains found on Rwy. Unknown bird species involved. ",,,1
2018-09-19,KATL ,AAL,(AAL) AMERICAN AIRLINES,A-319,Unknown bird - large,N,,FALSE,FALSE,9,2018,Night,21:56,8L,3000,180,Approach,FALSE,None,,Some Cloud,None,,1,Large,Unknown,FO windshield mostly obscured. 12 DME 8L LOC,,,1
2018-09-25,KATL ,FDX,(FDX) FEDEX EXPRESS,DC-10-10,Unknown bird - medium,N,,FALSE,FALSE,9,2018,Night,00:09,8R,10000,250,Climb,FALSE,None,,Some Cloud,None,1,1,Medium,No,Bird hit captain's windshield. ATL 160/15,,,1
2018-09-20,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Blue-gray gnatcatcher,N,,TRUE,TRUE,9,2018,Day,13:17,9R,7500,240,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,"DAL MTX advised ATL Ops that Flight 185 (N699DL, B757-200) arriving from KMCO struck a bird while on downwind for RWY 9R at 7500'; aircraft was approximately 5.75 mi south of ATL. The pilot reported it striking the First Officer's windshield. Ops responded to the aircraft at Gate A18 to retrieve a sample of the snarge. No damage was reported and the aircraft will continue with its next flight.  downwind for 9R, ~ 5.75mi south of ATL",,,1
2018-09-20,KATL ,DAL,(DAL) DELTA AIR LINES,A-321,Ovenbird,N,,TRUE,TRUE,9,2018,Night,21:45,,,,Approach,FALSE,None,,No Cloud,None,,1,Small,Yes,"Delta Maint called to advise that the pilot of Delta Flight #147 reported a bird strike. The only additional information the pilot provided was that it was ""on approach""- unknown distance from airport. Upon arrival at Gate A33, the Delta mechanic had already wiped the area clean with a cheesecloth. I collected the sample and advised him to never clean the area until Airside Ops arrives. The only info written in the Logbook was that they struck a bird above the FO window on approach to ATL. Delta Flight #147, N348DN, landed Runway 8L. No damage reported. ",,,1
2018-09-22,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Blue-gray gnatcatcher,,,TRUE,TRUE,9,2018,,,9L,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the partial remains of a small bird from the north edge of RWY 9L abeam TWY LC.  There was no pilot report of a strike - carcass found. DAY 742",,,0
2018-09-06,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-800,Unknown bird - medium,N,,TRUE,TRUE,9,2018,Day,14:40,8L,300,147,Approach,FALSE,None,,No Cloud,None,1,1,Medium,Yes,"Airside Operations was contacted to respond to a bird strike that was reported by the pilots of WN2571 (N8720L). ATL Operations went to gate C3 and talked to the pilots in which they gave us the information that they struck a bird on landing roll 800' down RWY 8L coming from OAK airport. They also stated they thought the bird was struck on the upper radome of the aircraft. After a visual inspection, there were no dents and we were able to swab remnants of the bird. RWY 8L was also inspected and no bird remains were found. No damage reported. Additional information added from Pilot strike report (duplicate) 2018-9-11-215619.",,,1
2018-09-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,TRUE,9,2018,,,27L,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Bat from the east end of RWY 27L. There was no pilot report of a strike - carcass found. DAY 732",,,0
2018-09-28,KATL ,FDX,(FDX) FEDEX EXPRESS,B-767-300,Unknown bird - medium,N,,FALSE,FALSE,9,2018,Night,23:51,26L,3500,250,Climb,FALSE,None,,Some Cloud,None,,2-10,Medium,No,"No damage to aircraft, just time to clean windshield and remove feathers from windshield wiper on Captain’s side.",,,1
2018-09-06,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird,,,FALSE,FALSE,9,2018,Day,14:05,8R,,,Departure,FALSE,,,,,,1,,Unknown,REPORTED A BIRD STRIKE ON DEPARTURE FROM RUNWAY 8R AND CONTINUED TO DESTINATION. DAMAGE: NOT REPORTED. NUMBER OF BIRDS STRUCK NOT REPORTED. ASSUME 1.,,,0
2018-09-09,KATL ,DAL,(DAL) DELTA AIR LINES,A-321,Unknown bird,,,FALSE,FALSE,9,2018,Day,09:59,,,,Departure,FALSE,,,,,,1,,Unknown,REPORTED A BIRD STRIKE ON DEPARTURE. AIRCRAFT CONTINUED TO DESTINATION. DAMAGE: NOT REPORTED. NUMBER OF BIRDS STRUCK NOT REPORTED. ASSUME 1.,,,0
2018-11-11,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Black vulture,N,,TRUE,TRUE,11,2018,Day,11:26,9R,600,130,Approach,FALSE,None,,No Cloud,None,2-10,1,Large,Yes,"Southwest Airlines maintenance advised Operations of an arriving aircraft that sustained a bird strike on final approach to KATL.  Southwest Flight 6050, B737-700 (N281WN), departed Raleigh-Durham (KRDU) at 10:18 and arrived KATL at 11:28. Operations responded to Gate C-14 and interviewed the flight crew. They reported seeing two large birds (that appeared to be vultures) while on a two mile final to RWY 9R, 600' AGL, 130 kts. Flight crew reported striking one of the birds just above the first officer's windshield. ATL Operations found evidence of a strike in this area and collected a snarge sample. Southwest maintenance reports no damage to the aircraft.",,,1
2018-11-07,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,11,2018,,,27L,,,,FALSE,,,,,,1,Small,Unknown,"During the morning airfield inspection, Operations removed the remains of a Mourning Dove from the north edge of RWY 27L just west of TWY Kilo. There was no pilot report of a strike - carcass found. DAY 740",,,0
2018-11-16,KATL ,SKV,(SKV) SKY REGIONAL AIRLINES,UNKNOWN,Unknown bird - small,N,,FALSE,FALSE,11,2018,Night,21:25,,6000,,Approach,FALSE,None,,Some Cloud,Snow,,1,Small,Unknown,NUMBER OF BIRDS STRUCK NOT REPORTED. ASSUME 1.,,,1
2018-11-18,KATL ,DAL,(DAL) DELTA AIR LINES,A-320,Unknown bird - small,N,,FALSE,FALSE,11,2018,Night,21:26,8L,800,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,Yes,"Delta Air Lines flight #2534, an A320 inbound from Raleigh-Durham Int'l (KRDU) arrived at Gate T4 at 21:42L with remains from a wildlife strike on the nose above the radome and immediately below the Captain's windscreen. Delta maintenance control notified ops of the findings via telephone at 21:46L. Upon arrival at the Gate at 21:53L, the mechanic on-site had wiped the snarge away from the aircraft with glass cleaner and a contaminated dust mop (no viable remains). Crew interview reveals the aircraft struck a single small bird, which they described as approximately the size of a pigeon, at 800' AGL on approach to Runway 8L. No damage was discovered upon thorough inspection, and down line flight ops were not interrupted. ADS-B data shows the aircraft ~3.75 miles west of Runway 8L at 800' AGL at 33.6496, -84.5059.",,,1
2018-10-02,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,10,2018,Night,22:16,9L,7000,250,Climb,FALSE,None,,No Cloud,None,1,1,Small,No,"No damage. NOTE: 7,000 ft on the PLMMR2 Dept., Approx 10 mi east of ATL. NUMBER STRUCK NOT REPORTED ASSUME 1.",,,1
2018-11-21,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,11,2018,,,27L,,,,FALSE,,,,,,1,Small,Unknown,"ATL Operations observed and removed one mourning dove from Rwy 27L @ Twy R7. No reports from ATCT/pilot regarding a bird strike. Carcass found, no impact on operations. DAY 1255",,,0
2018-11-16,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,American robin,N,,TRUE,TRUE,11,2018,Night,19:40,27L,3500,200,Approach,FALSE,None,,No Cloud,None,,1,Small,Unknown,Delta Pilot reported to Maintenance that they thought they hit something at 3500' while on approach to Runway 27L. Delta Maintenance found evidence of a bird strike on the fuselage just below the Captains window. A few feathers and a snarge sample were collected. Inbound Flight was Delta #654 (N679DA) from Aruba. No damage reported. ,,,1
2018-11-27,KATL ,KAL,(KAL) KOREAN AIR,B-777-200,Black vulture,M?,,TRUE,TRUE,11,2018,Day,11:21,28,1000,142,Approach,TRUE,None,,Some Cloud,None,1,1,Large,Yes,"ATL Operations was contacted by the AGI ramp manager regarding bird strike remains found on HL8044, B777 at South Cargo. The flight crew reported seeing a large, black bird pass their left side at 1000' AGL, approx. 3 miles from ATL, but did not know they struck the bird until remains were found during their post flight inspection. ATL Operations collected remains from the #1 engine (front and back side) and the left wing flap. The #1 engine was damaged and the aircraft taken out of service. According to ADS-B data, the aircraft was approximately 3.3 miles from ATL (AOA). Previous arrival reported large birds on final for Rwy 28 at ~1000' AGL to Tower; Tower warned KAL8247 of birds. SI ID = Remains from a/c eng1 front side, eng1 back side and wing flap all = Black Vulture",,,3
2018-11-27,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Rusty blackbird,,,TRUE,TRUE,11,2018,,,26R,,,,FALSE,,,,,,1,Small,Unknown,"During scheduled runway closure, ATL Operations found and removed the remains of a bird (two pieces) from Rwy 26R at Twy D. Remains were north of the edgeline, but inside the hold-short marking. No report of a bird strike; carcass found. ""BROWN HEADED COWBIRD""? DAY 1105",,,0
2018-11-28,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Red-winged blackbird,,,TRUE,FALSE,11,2018,,,27R,,,,FALSE,,,,,,1,Small,Unknown,While conducting the self-inspection for RWY 9L/27R one dead red-winged blackbird was located north of center line at the TWY M14 intersection. No reports were given of a wildlife strike. Carcass was removed. DAY 720,,,0
2018-11-10,KATL ,DAL,(DAL) DELTA AIR LINES,A-319,American robin,N,,TRUE,TRUE,11,2018,Night,18:32,28,6500,,Approach,FALSE,None,,Some Cloud,None,,1,Small,Unknown,"Delta Air Lines Maintenance reported that the flight crew of DL390, N344NB, an A319 reported striking one unknown sized bird sometime during the downwind to Rwy 28, above 4000' AGL (downwind was between 9000 to 4000 AGL), approximately 8 miles south of ATL. Snarge was collected from the captain's side windshield for identification. There was no damage to the aircraft or effect on the flight. Flight was SJD to ATL.",,,1
